task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
24	99/0d2d2e	1640294	raw_file_conversion (20)	COMPLETED	0	2021-04-14 16:21:19.669	4m 47s	4m 44s	137.5%	1.8 GB	4.9 GB	1.6 GB	699.1 MB
23	60/5872e1	1641287	raw_file_conversion (19)	COMPLETED	0	2021-04-14 16:21:25.749	4m 42s	4m 40s	139.4%	1.8 GB	4.4 GB	1.6 GB	696.5 MB
43	23/67365f	1665242	search_engine_comet (6)	COMPLETED	0	2021-04-14 16:25:24.841	44.6s	43.3s	478.2%	4 GB	5.1 GB	3.1 GB	71 MB
80	92/6ed078	1669307	index_peptides (1)	COMPLETED	0	2021-04-14 16:26:07.099	5.3s	4s	92.2%	179 MB	727.8 MB	56.5 MB	40.8 MB
81	4d/13be47	1669394	index_peptides (2)	COMPLETED	0	2021-04-14 16:26:07.293	5.5s	3.8s	106.0%	180.6 MB	664.6 MB	57.2 MB	41.7 MB
82	51/107a53	1670567	index_peptides (3)	COMPLETED	0	2021-04-14 16:26:12.430	4.2s	3.1s	114.4%	180.8 MB	728.6 MB	57.2 MB	41.7 MB
83	7a/2d9f41	1670714	index_peptides (4)	COMPLETED	0	2021-04-14 16:26:12.767	4.5s	3.3s	114.7%	180.6 MB	728.4 MB	57 MB	41.4 MB
84	dd/a1a568	1671578	index_peptides (5)	COMPLETED	0	2021-04-14 16:26:16.653	5.2s	3.2s	113.0%	179.1 MB	727.8 MB	56.5 MB	40.8 MB
91	dd/9d6f5c	1671849	index_peptides (6)	COMPLETED	0	2021-04-14 16:26:17.280	6.5s	3.3s	116.6%	180.1 MB	722.1 MB	57 MB	41.4 MB
97	d3/c19bd6	1672751	extract_percolator_features (2)	COMPLETED	0	2021-04-14 16:26:21.894	7.3s	3.6s	96.0%	137.8 MB	206.5 MB	45.2 MB	56.8 MB
93	01/ddabb6	1672708	extract_percolator_features (1)	COMPLETED	0	2021-04-14 16:26:21.881	7.4s	3.6s	94.1%	135.2 MB	204.5 MB	44.3 MB	55.6 MB
103	9c/0e488d	1673023	extract_percolator_features (4)	COMPLETED	0	2021-04-14 16:26:23.826	7.2s	3.4s	99.4%	136.7 MB	205.7 MB	44.9 MB	56.4 MB
98	f6/4093de	1672752	extract_percolator_features (3)	COMPLETED	0	2021-04-14 16:26:21.898	9.3s	3.7s	99.2%	137.4 MB	206.5 MB	45.2 MB	56.8 MB
105	93/136e17	1673024	extract_percolator_features (5)	COMPLETED	0	2021-04-14 16:26:23.832	7.4s	3.4s	98.1%	135.9 MB	204.5 MB	44.3 MB	55.6 MB
107	f2/db6261	1674659	extract_percolator_features (6)	COMPLETED	0	2021-04-14 16:26:29.188	5s	3.4s	99.7%	137.3 MB	205.8 MB	44.9 MB	56.4 MB
45	23/734c5f	1669889	search_engine_comet (7)	COMPLETED	0	2021-04-14 16:26:09.469	45.1s	43.6s	434.3%	7.7 GB	9.1 GB	3.1 GB	71.5 MB
116	f6/5b2a9e	1676201	index_peptides (7)	COMPLETED	0	2021-04-14 16:26:55.630	4.6s	3.3s	114.3%	181 MB	664.8 MB	57.4 MB	41.9 MB
117	a8/3a123d	1677046	extract_percolator_features (7)	COMPLETED	0	2021-04-14 16:27:01.210	4.5s	3.4s	100.5%	137.5 MB	206.9 MB	45.4 MB	57.1 MB
47	3c/b1d7f7	1676081	search_engine_comet (8)	COMPLETED	0	2021-04-14 16:26:54.618	47.2s	45.6s	465.3%	4 GB	5.5 GB	3.1 GB	71.6 MB
121	65/0615ec	1679028	index_peptides (8)	COMPLETED	0	2021-04-14 16:27:42.857	4.8s	3.3s	114.6%	180.4 MB	728.6 MB	57.3 MB	41.8 MB
124	ca/02bdd7	1679904	extract_percolator_features (8)	COMPLETED	0	2021-04-14 16:27:48.667	4.5s	3.4s	100.8%	138 MB	206.7 MB	45.3 MB	56.9 MB
48	58/a05f98	1678929	search_engine_comet (9)	COMPLETED	0	2021-04-14 16:27:41.846	47.1s	45.5s	460.5%	7.8 GB	9.3 GB	3.1 GB	71 MB
126	21/08ceac	1681975	index_peptides (9)	COMPLETED	0	2021-04-14 16:28:29.967	4.8s	3.3s	113.2%	180.2 MB	728.2 MB	57 MB	41.4 MB
128	6a/33b8f9	1682864	extract_percolator_features (9)	COMPLETED	0	2021-04-14 16:28:35.822	4.7s	3.4s	99.8%	137.7 MB	205.8 MB	44.9 MB	56.4 MB
51	41/aa683d	1681772	search_engine_comet (10)	COMPLETED	0	2021-04-14 16:28:28.956	41.8s	40.5s	443.7%	7.3 GB	8.8 GB	2.9 GB	69.6 MB
131	24/49c892	1684718	index_peptides (10)	COMPLETED	0	2021-04-14 16:29:11.796	4.7s	3.2s	115.4%	180.1 MB	728.1 MB	56.7 MB	41.1 MB
